"","logFC","AveExpr","t","P.Value","adj.P.Val","B","ensembl_id"
"ENSG00000123560",-3.84142313883693,-0.935471933181411,-20.7679221540438,3.8588548746236e-16,2.58623860669945e-12,26.8832206870263,"ENSG00000123560"
"ENSG00000183034",-6.73479150407387,0.843302673810225,-20.6768335464702,4.2387153280456e-16,2.58623860669945e-12,26.7946987209551,"ENSG00000183034"
"ENSG00000167767",4.90114958112671,-0.244825858357406,20.4133839612167,5.57298938377987e-16,2.58623860669945e-12,26.5362831363873,"ENSG00000167767"
"ENSG00000064205",-4.48691803788737,-0.187652916073813,-20.0157142732771,8.47503156112566e-16,2.94973473484978e-12,26.1393536971693,"ENSG00000064205"
"ENSG00000172005",-3.74765372209975,-0.134782917764205,-19.3788779810686,1.68485394955351e-15,4.24691699381803e-12,25.4859187899908,"ENSG00000172005"
"ENSG00000162706",-4.17335679145235,-0.3414573060565,-19.2529958748451,1.93457767444563e-15,4.24691699381803e-12,25.3540828919082,"ENSG00000162706"
"ENSG00000079689",-4.91935450566626,1.29201221818379,-19.0978762657231,2.29632805665794e-15,4.24691699381803e-12,25.1903830765783,"ENSG00000079689"
"ENSG00000175832",5.10449680829304,2.2222523373243,18.9524452801884,2.69973856810985e-15,4.24691699381803e-12,25.0356463043105,"ENSG00000175832"
"ENSG00000111404",-4.04288507204958,-0.896628758502771,-18.9374120661307,2.74545704240499e-15,4.24691699381803e-12,25.0195809307975,"ENSG00000111404"
"ENSG00000105989",4.2310998854624,-0.749950618106068,18.8375469087651,3.07038059775338e-15,4.27458386819226e-12,24.9125227888129,"ENSG00000105989"
"ENSG00000105464",4.27615464771155,0.979444300260614,18.6223240142004,3.9143875044892e-15,4.95419116704533e-12,24.6797919525392,"ENSG00000105464"
"ENSG00000111846",-2.58315453737705,-1.07569373898957,-18.088462203722,7.22778568698967e-15,7.83832192289338e-12,24.0903910324699,"ENSG00000111846"
"ENSG00000175785",-3.92789846126248,-0.647764490730818,-18.077661212267,7.31922029863625e-15,7.83832192289338e-12,24.0782844475693,"ENSG00000175785"
"ENSG00000163347",4.24934335405931,1.23375636584772,17.8749325565232,9.27836858525305e-15,9.22667481742093e-12,23.8496836341941,"ENSG00000163347"
"ENSG00000164283",3.71026539330693,-1.05912313255215,17.7881521376077,1.02772669510096e-14,9.36565394519605e-12,23.7510283024804,"ENSG00000164283"
"ENSG00000142959",-5.99406722484888,2.31306489924458,-17.7490341005525,1.07635729868652e-14,9.36565394519605e-12,23.7063991266261,"ENSG00000142959"
"ENSG00000185432",-2.36727099296781,4.22880283941784,-17.454829332375,1.5283284836309e-14,1.2516111264182e-11,23.3675559811114,"ENSG00000185432"
"ENSG00000119147",-3.94291202351529,-0.659408855400504,-17.3337046189514,1.76828340260034e-14,1.36766897394455e-11,23.2263961927578,"ENSG00000119147"
"ENSG00000106809",-4.59082789676417,0.416892228628772,-17.2674025257763,1.91594687756441e-14,1.40388486470798e-11,23.1487121157997,"ENSG00000106809"
"ENSG00000153446",-4.53694819690881,0.909274148603825,-17.0716230756379,2.4317305861491e-14,1.69272766101839e-11,22.9175908848993,"ENSG00000153446"
"ENSG00000164530",-5.43184198493778,0.952852537745779,-16.8586511205089,3.16016373781527e-14,2.09503807418401e-11,22.6631936460778,"ENSG00000164530"
"ENSG00000168309",-3.15751462455493,0.639270881589798,-16.8065216095388,3.37094461301104e-14,2.13319504101544e-11,22.6004450148486,"ENSG00000168309"
"ENSG00000071539",2.40596558449671,1.15004688936589,16.6150621056472,4.27945456253186e-14,2.59037245302472e-11,22.3683446716427,"ENSG00000071539"
"ENSG00000224958",-4.17296414496595,-0.262868971842285,-16.4856291106816,5.03537043438264e-14,2.9209344661448e-11,22.2099612954195,"ENSG00000224958"
"ENSG00000168748",-6.18876384489442,2.18334993984631,-16.3953705691718,5.64383690563937e-14,2.98366863637449e-11,22.0988014915417,"ENSG00000168748"
"ENSG00000112936",-4.59449547857926,0.766549269635246,-16.3905301155499,5.67855654747861e-14,2.98366863637449e-11,22.0928234669397,"ENSG00000112936"
"ENSG00000162461",-3.54465378440698,0.56410688395691,-16.3756814836361,5.78645691582468e-14,2.98366863637449e-11,22.0744745926204,"ENSG00000162461"
"ENSG00000170323",-4.46256331314607,1.42372793787891,-16.2620235109492,6.68645635364355e-14,3.32460161983663e-11,21.9334917603583,"ENSG00000170323"
"ENSG00000060718",4.34877768429443,-0.384982753807233,16.1268525076939,7.94969481683839e-14,3.80093155923105e-11,21.7645881969811,"ENSG00000060718"
"ENSG00000103375",-7.15878278691881,4.6636279718475,-16.1036410430071,8.19048604919778e-14,3.80093155923105e-11,21.7354480569512,"ENSG00000103375"
"ENSG00000134201",-2.57006307566435,-0.602890567754298,-15.7927657827744,1.22578970965566e-13,5.50498204446002e-11,21.3412691133992,"ENSG00000134201"
"ENSG00000108405",-2.39391222259873,0.669034174741256,-15.7094839245667,1.36716083119885e-13,5.94800409123452e-11,21.2344227138844,"ENSG00000108405"
"ENSG00000116194",-3.53374953783626,-0.590340891666227,-15.676618248325,1.42752843877956e-13,6.02243967414818e-11,21.1921107569743,"ENSG00000116194"
"ENSG00000170312",1.81751252206032,2.50181483673167,15.6321819669977,1.51359248054614e-13,6.08598605366454e-11,21.1347696847606,"ENSG00000170312"
"ENSG00000176533",-2.68624035026639,1.32463001990701,-15.6239991519736,1.53002091566053e-13,6.08598605366454e-11,21.124193790874,"ENSG00000176533"
"ENSG00000152785",-3.8657486618591,-0.311169206721914,-15.4438321312136,1.94290034428224e-13,7.51362738697149e-11,20.8900114130726,"ENSG00000152785"
"ENSG00000167916",-4.20691468355984,-1.12694663323549,-15.3728744940683,2.13594990581509e-13,8.0057636574886e-11,20.7970789012262,"ENSG00000167916"
"ENSG00000036672",-3.26118448502846,-0.0748598827134643,-15.3558509191917,2.18516749737514e-13,8.0057636574886e-11,20.7747238777332,"ENSG00000036672"
"ENSG00000116748",-3.67634973841917,-0.0116804582522078,-15.3359820705964,2.24410708172341e-13,8.01088686968034e-11,20.74860332404,"ENSG00000116748"
"ENSG00000104921",-3.2637031281345,-0.156688299249324,-15.202471519163,2.68558809620556e-13,9.34718936884346e-11,20.5722647112702,"ENSG00000104921"
"ENSG00000138180",2.10476642950399,2.04327418808813,15.1575700656359,2.85363536444142e-13,9.68983208384231e-11,20.512637221045,"ENSG00000138180"
"ENSG00000172348",-2.30028770138699,1.42354592585521,-15.1251936548399,2.98157036709529e-13,9.88319586921443e-11,20.4695412115935,"ENSG00000172348"
"ENSG00000170703",-2.31888273991802,-0.0803413594758184,-15.0282758492531,3.40144252423101e-13,1.10127634470568e-10,20.3400245076406,"ENSG00000170703"
"ENSG00000062038",4.38729642998927,0.736914506395707,15.0069666852112,3.50174513081421e-13,1.10798399343626e-10,20.3114448550697,"ENSG00000062038"
"ENSG00000146039",-3.88217465734247,0.942851425988303,-14.9280867094524,3.90062622561746e-13,1.20676707362325e-10,20.2053266772664,"ENSG00000146039"
"ENSG00000006327",3.37675312134604,3.68278366378054,14.8749985701363,4.19546940277276e-13,1.24190475882445e-10,20.1336170430681,"ENSG00000006327"
"ENSG00000187783",-4.40517788543305,0.395187596233431,-14.8717202764423,4.2144200890253e-13,1.24190475882445e-10,20.129181169121,"ENSG00000187783"
"ENSG00000183508",-2.15125762169313,2.67756252725456,-14.8601845779735,4.28181499953839e-13,1.24190475882445e-10,20.113565058222,"ENSG00000183508"
"ENSG00000101187",2.71558489603552,2.30358372249574,14.5350981096004,6.723992123375e-13,1.88677691427205e-10,19.6688918321822,"ENSG00000101187"
"ENSG00000104332",-4.60400455016816,0.502986559579955,-14.5295735480237,6.77624232966546e-13,1.88677691427205e-10,19.6612574736849,"ENSG00000104332"
"ENSG00000118777",-3.61830417539686,0.462987923073593,-14.4552465222994,7.52175417813915e-13,2.05329140525595e-10,19.5582903927134,"ENSG00000118777"
"ENSG00000240505",-3.54867890079672,0.228583649043111,-14.3912232271384,8.23223698208488e-13,2.20402313970357e-10,19.4692150857401,"ENSG00000240505"
"ENSG00000223573",-2.93409403933118,-0.37266448285748,-14.3664298832051,8.5258146138164e-13,2.22591164503604e-10,19.4346247263094,"ENSG00000223573"
"ENSG00000187824",-2.12021506439683,0.398174038213799,-14.3575360866673,8.63376158827369e-13,2.22591164503604e-10,19.4222035411089,"ENSG00000187824"
"ENSG00000172594",-2.198858645479,3.71729298586439,-14.3298972101125,8.97838823424194e-13,2.2726749272203e-10,19.3835587471584,"ENSG00000172594"
"ENSG00000135678",-2.5815979608049,2.11521706430404,-14.29392572554,9.44846579144181e-13,2.3489560847938e-10,19.3331633357246,"ENSG00000135678"
"ENSG00000171793",2.04601789966369,1.3031856621134,14.2754116898213,9.70031608392248e-13,2.36925965825208e-10,19.3071813359671,"ENSG00000171793"
"ENSG00000196616",-4.74886642745348,0.715093987098053,-14.2384071948871,1.02248407019252e-12,2.45431434917592e-10,19.2551602271982,"ENSG00000196616"
"ENSG00000184220",1.96794355846708,1.67714389569832,14.1476668670164,1.16397316165126e-12,2.74658209432353e-10,19.1270858402384,"ENSG00000184220"
"ENSG00000187091",-2.17846658745372,2.99938414853163,-14.0376187279677,1.36332206666575e-12,3.16336163535342e-10,18.9707781986705,"ENSG00000187091"
"ENSG00000151892",-2.56917665943843,-0.874469683512913,-14.0261385392478,1.38607117893077e-12,3.16342343493019e-10,18.9544098624983,"ENSG00000151892"
"ENSG00000157005",-6.30847926989561,2.52029817887138,-13.9635404958504,1.51725261413254e-12,3.40696627321825e-10,18.8649497475955,"ENSG00000157005"
"ENSG00000187699",-3.60488224867746,1.7689848766197,-13.9188500715541,1.61875855441179e-12,3.57719945944778e-10,18.8008654427839,"ENSG00000187699"
"ENSG00000107562",-3.11841684008174,2.12649061747355,-13.8580355122704,1.76835666444271e-12,3.80611039673052e-10,18.7133688012326,"ENSG00000107562"
"ENSG00000163497",-4.23437985449031,-0.131821289579683,-13.8546780533387,1.77702324226033e-12,3.80611039673052e-10,18.7085284712879,"ENSG00000163497"
"ENSG00000091651",1.93976642513475,0.699708212315595,13.8390156049638,1.81803996253134e-12,3.80846910217268e-10,18.6859348860442,"ENSG00000091651"
"ENSG00000117115",-3.64280424205561,3.88724713051383,-13.8226495571935,1.86195220371076e-12,3.80846910217268e-10,18.6623024033344,"ENSG00000117115"
"ENSG00000176641",-2.54398590135354,0.0572514286059083,-13.8213419473416,1.86550793088759e-12,3.80846910217268e-10,18.6604131656969,"ENSG00000176641"
"ENSG00000090447",1.53673151799667,1.09080966487641,13.8132942994349,1.88754753663206e-12,3.80846910217268e-10,18.6487824623913,"ENSG00000090447"
"ENSG00000074755",-1.54369849960806,2.23289141848742,-13.7608382524371,2.03799971328602e-12,4.0532902869097e-10,18.5728259625174,"ENSG00000074755"
"ENSG00000101255",3.31864479161175,2.44861505877919,13.7301322886126,2.13180494593496e-12,4.18013921933895e-10,18.5282462999638,"ENSG00000101255"
"ENSG00000161405",-2.04658817099117,0.161187289595276,-13.7127175885069,2.1869902188642e-12,4.19303987801209e-10,18.5029245900464,"ENSG00000161405"
"ENSG00000139515",3.83639833429176,0.600874251331917,13.7091058319716,2.19862024920904e-12,4.19303987801209e-10,18.497669437497,"ENSG00000139515"
"ENSG00000122565",1.38565319372343,4.73691946952155,13.6843258662213,2.28016663326314e-12,4.28979457679588e-10,18.4615817416538,"ENSG00000122565"
"ENSG00000164932",3.34268116151985,2.26399493135006,13.5650486744425,2.71905481974025e-12,5.04729082672316e-10,18.2870774036693,"ENSG00000164932"
"ENSG00000112559",3.65842440724283,1.51211128138843,13.5228246124027,2.89473963448908e-12,5.30270594623117e-10,18.2249844974783,"ENSG00000112559"
"ENSG00000117650",1.84636939807066,1.84476606473046,13.481441385274,3.07839851324608e-12,5.5659044287548e-10,18.1639655080812,"ENSG00000117650"
"ENSG00000164109",1.6883845988783,1.89380316520497,13.462021727533,3.16871904715163e-12,5.65575725313397e-10,18.135275837506,"ENSG00000164109"
"ENSG00000123485",1.84385424933999,1.56253571290817,13.4119519302039,3.41452650504222e-12,5.9461042704845e-10,18.0611405671837,"ENSG00000123485"
"ENSG00000067840",-2.56736434979565,0.189198567310251,-13.4012183860357,3.46975318074197e-12,5.9461042704845e-10,18.0452171268161,"ENSG00000067840"
"ENSG00000170419",-3.03587560412831,-1.20365832712254,-13.3927782645243,3.51383126200332e-12,5.9461042704845e-10,18.032688339193,"ENSG00000170419"
"ENSG00000114200",-3.04136024696256,-1.06180757042374,-13.3912769815286,3.52173239907787e-12,5.9461042704845e-10,18.0304590769458,"ENSG00000114200"
"ENSG00000174951",2.08803864491326,-0.426205644509509,13.3868873536075,3.54494077323813e-12,5.9461042704845e-10,18.0239396677552,"ENSG00000174951"
"ENSG00000203499",2.43947757627913,1.68545731557117,13.3530612019108,3.72920181052845e-12,6.16379127434925e-10,17.9736400227003,"ENSG00000203499"
"ENSG00000141338",-3.68456807178876,-0.392782521048522,-13.3469979238949,3.7632686274938e-12,6.16379127434925e-10,17.9646123678182,"ENSG00000141338"
"ENSG00000128482",-1.90704503974806,-0.643889428727488,-13.2550037451211,4.32174874652201e-12,6.9310137022031e-10,17.8272097817059,"ENSG00000128482"
"ENSG00000139734",1.90596148560776,0.0323160560934466,13.2535460340608,4.33126125622518e-12,6.9310137022031e-10,17.8250260020515,"ENSG00000139734"
"ENSG00000089199",-3.57550338174135,0.417269594595761,-13.213799924695,4.59919284303061e-12,7.27613213189456e-10,17.7654038724654,"ENSG00000089199"
"ENSG00000168546",-2.56397775075721,-0.561652134189425,-13.2011738971089,4.68786577477981e-12,7.33308621533534e-10,17.7464319575487,"ENSG00000168546"
"ENSG00000135549",-3.20084086213933,2.79868087984563,-13.1786107903303,4.85077870070878e-12,7.5036156745853e-10,17.7124901236572,"ENSG00000135549"
"ENSG00000269404",-4.8266073126936,1.18650339092477,-13.1664018703846,4.94137343469477e-12,7.55975834701325e-10,17.6941035866669,"ENSG00000269404"
"ENSG00000133878",-2.84671665204696,-0.4758376127636,-13.1534558000876,5.03936090978599e-12,7.62586767239571e-10,17.6745911001125,"ENSG00000133878"
"ENSG00000273604",3.17596795749969,0.647635928127672,13.1229167769099,5.2785908885821e-12,7.9019938011656e-10,17.6284977173769,"ENSG00000273604"
"ENSG00000182271",-6.22467242196322,2.33391620938261,-13.1085118685559,5.3955000988479e-12,7.99108004001707e-10,17.6067244627473,"ENSG00000182271"
"ENSG00000276023",2.38048270810626,0.697941191865487,13.0709029683031,5.71358785272984e-12,8.29839533642937e-10,17.549782479978,"ENSG00000276023"
"ENSG00000035720",-2.34841483407275,-0.504840420622453,-13.065528240668,5.76061283618250e-12,8.29839533642937e-10,17.5416335412338,"ENSG00000035720"
"ENSG00000173894",2.93542106002535,-0.111359916924283,13.0602692244741,5.80701478282948e-12,8.29839533642937e-10,17.5336573000818,"ENSG00000173894"
"ENSG00000105664",4.408746812645,-0.31334301270639,13.0563977820557,5.84142179981381e-12,8.29839533642937e-10,17.5277838311744,"ENSG00000105664"
"ENSG00000111641",1.50260307640188,2.7135883019167,13.0417671867551,5.97337424835607e-12,8.30489078155601e-10,17.5055740886013,"ENSG00000111641"
"ENSG00000122756",-3.52316152954207,-0.292118859758598,-13.0363925263351,6.02262253960873e-12,8.30489078155601e-10,17.4974098941721,"ENSG00000122756"
"ENSG00000050344",2.63566554245463,2.77950554593704,13.0361393171825,6.0249530881853e-12,8.30489078155601e-10,17.4970251954766,"ENSG00000050344"
"ENSG00000062282",2.58484307994725,0.569578623564057,13.0222042116005,6.1546681776433e-12,8.40051866364216e-10,17.475843983388,"ENSG00000062282"
"ENSG00000101224",2.09773365815696,3.83328346597078,13.0139257072946,6.23309954216724e-12,8.42497202194682e-10,17.4632517033146,"ENSG00000101224"
"ENSG00000162073",2.52122755953921,1.21588357769903,13.0075170533842,6.29452850303646e-12,8.42619479031476e-10,17.45349898627,"ENSG00000162073"
"ENSG00000240498",-4.82772960493781,1.20825311444375,-12.995303034925,6.41335175726247e-12,8.48026744928543e-10,17.4349004382366,"ENSG00000240498"
"ENSG00000172031",3.64891196353348,-0.552523963404087,12.9848041199826,6.51735195980648e-12,8.48026744928543e-10,17.4189017606056,"ENSG00000172031"
"ENSG00000164176",-2.19335947964201,2.09069610671516,-12.9847732880968,6.51765994162865e-12,8.48026744928543e-10,17.418854761698,"ENSG00000164176"
"ENSG00000078596",-2.46482102673611,2.31070498653657,-12.9744132382556,6.62200827477225e-12,8.5362591853129e-10,17.4030569979687,"ENSG00000078596"
"ENSG00000129474",2.45765510701235,0.200541569139728,12.9546918003584,6.82547117439576e-12,8.71781740274658e-10,17.372954994876,"ENSG00000129474"
"ENSG00000150593",-2.08251718624834,4.76141837870853,-12.9485940581216,6.88968682675216e-12,8.71983818200396e-10,17.3636398619537,"ENSG00000150593"
"ENSG00000226777",-2.65259983501459,-0.773393257650449,-12.9370698419449,7.01276888019265e-12,8.7956548063101e-10,17.3460249949928,"ENSG00000226777"
"ENSG00000078804",-2.00813298092861,3.31387559002299,-12.9268914614505,7.12337676125073e-12,8.85461172054756e-10,17.3304563034685,"ENSG00000078804"
"ENSG00000173597",-2.76845745700968,3.36859345794715,-12.9072714050741,7.34173103908718e-12,9.01200561399847e-10,17.300416764482,"ENSG00000173597"
"ENSG00000149218",-2.00097708683185,3.36947940298505,-12.9039426672767,7.37946157158329e-12,9.01200561399847e-10,17.2953164638108,"ENSG00000149218"
"ENSG00000184216",1.66055245612428,5.59218469349775,12.8348109714551,8.21030772467712e-12,9.93946992547433e-10,17.1891432198367,"ENSG00000184216"
"ENSG00000196660",-3.32118434297349,-1.11429152653437,-12.8109623945283,8.51899493813585e-12,1.02062971013776e-09,17.152405547489,"ENSG00000196660"
"ENSG00000088325",2.09657116563864,3.5930757448412,12.8065560455584,8.57733630844117e-12,1.02062971013776e-09,17.1456115260221,"ENSG00000088325"
"ENSG00000145681",-2.45603551426999,-0.596902171593473,-12.7983748001506,8.68676177906549e-12,1.02179361914177e-09,17.1329919369208,"ENSG00000145681"
"ENSG00000115263",-5.74808782827631,1.91049670569211,-12.7948829774399,8.73390609667224e-12,1.02179361914177e-09,17.127603747595,"ENSG00000115263"
"ENSG00000136546",-3.11439638463424,-1.36504122749596,-12.7779690208008,8.96605831618009e-12,1.04021219898216e-09,17.1014866941063,"ENSG00000136546"
"ENSG00000065325",-2.76188542417306,-1.02015630545447,-12.7634394513992,9.17060049521358e-12,1.05514958755672e-09,17.07902843688,"ENSG00000065325"
"ENSG00000165304",2.07142656295845,2.15294500580636,12.7504208719239,9.35798894041617e-12,1.06788460679077e-09,17.0588876539923,"ENSG00000165304"
"ENSG00000235026",-4.26730466022347,0.498016415459816,-12.7269245365352,9.70632845589975e-12,1.09863012002469e-09,17.0224936920357,"ENSG00000235026"
"ENSG00000239205",-3.03536791942248,-0.896090175168566,-12.6949276057977,1.02024871318506e-11,1.14547601491632e-09,16.9728432818196,"ENSG00000239205"
"ENSG00000137673",5.29565961484468,0.756469851025886,12.6791264996865,1.04571536059077e-11,1.16467594001157e-09,16.9482860882584,"ENSG00000137673"
"ENSG00000148842",-1.51012229315646,0.422895936498871,-12.6711360902589,1.05884401720072e-11,1.16993860376733e-09,16.9358582015108,"ENSG00000148842"
"ENSG00000073111",1.72433739085493,3.14678507733871,12.6615876385141,1.07475746047969e-11,1.17817113108647e-09,16.9209985120839,"ENSG00000073111"
"ENSG00000163106",-2.26209386922922,0.170493467075572,-12.6468451119137,1.09981693360963e-11,1.1876960395639e-09,16.8980373962376,"ENSG00000163106"
"ENSG00000170231",4.59777921600206,0.896708361218221,12.6464432435406,1.100508469356e-11,1.1876960395639e-09,16.8974111868525,"ENSG00000170231"
"ENSG00000165480",2.2292936459433,1.33449551155146,12.6202415185084,1.14658543211102e-11,1.22171793173639e-09,16.8565469919181,"ENSG00000165480"
"ENSG00000122641",3.7167935399107,-0.455344014865934,12.6185746036918,1.14958374556434e-11,1.22171793173639e-09,16.8539449055132,"ENSG00000122641"
"ENSG00000271447",-3.3739690739775,3.38048901764399,-12.6062987109338,1.17191699544901e-11,1.23601730383644e-09,16.8347732667423,"ENSG00000271447"
"ENSG00000090889",1.89534598264512,1.84788733694798,12.5854309814683,1.21092112114253e-11,1.26055213279079e-09,16.8021481723391,"ENSG00000090889"
"ENSG00000120694",1.93457449444308,2.72116767742156,12.5825105487385,1.21648633547258e-11,1.26055213279079e-09,16.7975787481545,"ENSG00000120694"
"ENSG00000263961",-2.30318427315086,-0.558051754387664,-12.5794523247692,1.22234260829448e-11,1.26055213279079e-09,16.7927927948738,"ENSG00000263961"
"ENSG00000120149",3.79257653619572,-0.0216030246229038,12.5451070897739,1.29015853448789e-11,1.32070493508386e-09,16.7389785737952,"ENSG00000120149"
"ENSG00000120498",-2.82341339318989,-0.812581788998119,-12.5396489818455,1.30129048391799e-11,1.32237708883987e-09,16.7304153323323,"ENSG00000120498"
"ENSG00000147883",-2.34136875491393,2.72859658062432,-12.5095583822279,1.36447782892346e-11,1.37654060393278e-09,16.6831511225288,"ENSG00000147883"
"ENSG00000172349",-1.71741357828175,-0.00708529729110049,-12.4783840712637,1.43330996285768e-11,1.43557851100033e-09,16.6340863332682,"ENSG00000172349"
"ENSG00000006704",2.29917139153941,2.02432931513945,12.4375895044461,1.52887126350750e-11,1.52035326646796e-09,16.5697287002617,"ENSG00000006704"
"ENSG00000175063",2.3199028200872,4.7382639279699,12.4265492824665,1.55585412365529e-11,1.53621284464744e-09,16.5522819770847,"ENSG00000175063"
"ENSG00000173175",-2.28109465280595,-0.157656073965804,-12.421277185022,1.56891340835387e-11,1.53819806134526e-09,16.5439460870107,"ENSG00000173175"
"ENSG00000149968",4.94676384415997,1.26133589749762,12.3691693363639,1.70427903932058e-11,1.65922886611336e-09,16.4614012043154,"ENSG00000149968"
"ENSG00000171388",3.60472872861687,-0.448480552977045,12.3515929183727,1.75262894954175e-11,1.69445140524446e-09,16.4334943110437,"ENSG00000171388"
"ENSG00000133742",-6.75417929577592,4.13576886783876,-12.3366407780056,1.79488064816237e-11,1.72191210800904e-09,16.4097287035766,"ENSG00000133742"
"ENSG00000157193",2.31621939044062,-0.882110834346561,12.3328467723844,1.80576905451314e-11,1.72191210800904e-09,16.4036946211301,"ENSG00000157193"
"ENSG00000153283",-1.60803403524251,-0.0198725133469512,-12.3184180938714,1.84780827940828e-11,1.75001271196749e-09,16.3807331259519,"ENSG00000153283"
"ENSG00000204936",-5.24978423184228,3.7797430428778,-12.2943610515127,1.92017494683966e-11,1.8062618655339e-09,16.3424007409887,"ENSG00000204936"
"ENSG00000204136",-2.39141979121268,0.503552014911059,-12.2827354854679,1.95619483193884e-11,1.82779492954715e-09,16.3238548462165,"ENSG00000204136"
"ENSG00000253549",-2.35764872590423,-0.95006644070282,-12.2723983901057,1.98881185026537e-11,1.84588257195963e-09,16.3073524774549,"ENSG00000253549"
"ENSG00000100604",-5.22188903350631,5.14266771022498,-12.2632599053037,2.0181170939381e-11,1.86067723058319e-09,16.2927542361143,"ENSG00000100604"
"ENSG00000149294",-2.150948981464,-0.619589857539512,-12.2515401091098,2.05635763772536e-11,1.8834612521324e-09,16.2740196181953,"ENSG00000149294"
"ENSG00000172794",-1.7635883219441,0.427930934424118,-12.2340407109678,2.1148625475358e-11,1.92438669194729e-09,16.2460190990273,"ENSG00000172794"
"ENSG00000179431",2.70600039781931,0.369060897042226,12.2257423998639,2.14320742769086e-11,1.93751518235793e-09,16.2327298028633,"ENSG00000179431"
"ENSG00000065600",1.38955562972976,1.01736091028872,12.1926255175399,2.2603131916298e-11,2.03019872605613e-09,16.1796224141193,"ENSG00000065600"
"ENSG00000170369",3.08264876737062,-0.905887446398242,12.1687873899975,2.34870644859972e-11,2.09606994726957e-09,16.141322860034,"ENSG00000170369"
"ENSG00000143228",1.99839477922646,1.15773888396797,12.1599430850346,2.38240786916475e-11,2.11260397162494e-09,16.1270978103961,"ENSG00000143228"
"ENSG00000205364",-4.86132383685988,3.77842363127522,-12.1532930200765,2.40807852059858e-11,2.11624410721952e-09,16.1163964704279,"ENSG00000205364"
"ENSG00000134028",-3.60562807601282,4.68584754687028,-12.1510210881837,2.41691433018176e-11,2.11624410721952e-09,16.1127393813368,"ENSG00000134028"
"ENSG00000172318",-2.99279484354217,-0.41701967497463,-12.1227510980587,2.52971806618956e-11,2.20117093234319e-09,16.0671877313773,"ENSG00000172318"
"ENSG00000151623",-2.4235755110918,1.73330699749213,-12.0731795160564,2.74090551421958e-11,2.37011717819659e-09,15.9871068665078,"ENSG00000151623"
"ENSG00000029153",2.25386077339889,0.377134187538408,12.0590208134145,2.80452641048492e-11,2.41016152387476e-09,15.9641858064375,"ENSG00000029153"
"ENSG00000132514",-2.70893951093865,1.71787921037142,-12.0299829180651,2.93984803065319e-11,2.51095486397262e-09,15.917110047365,"ENSG00000132514"
"ENSG00000143867",-3.02291489919086,-0.520859439665087,-12.0183297162891,2.99604387972727e-11,2.54334895692458e-09,15.898192600216,"ENSG00000143867"
"ENSG00000186871",1.75698783154753,-0.14998613021248,11.9814380596476,3.18141673790195e-11,2.68434447424672e-09,15.8382074206473,"ENSG00000186871"
"ENSG00000092009",-4.14614427477364,0.307804202988172,-11.9726160252024,3.22748458213072e-11,2.70680965978457e-09,15.8238412033177,"ENSG00000092009"
"ENSG00000084774",1.44952686975396,2.41314525811441,11.9671305996816,3.25647760095015e-11,2.71079979727755e-09,15.8149042392705,"ENSG00000084774"
"ENSG00000119121",-3.89813223348891,0.641735311526058,-11.96436734886,3.27118492991401e-11,2.71079979727755e-09,15.8104010647469,"ENSG00000119121"
"ENSG00000093072",-1.81613601991859,2.34110773030956,-11.9605565010657,3.29158126598737e-11,2.7115617979335e-09,15.8041893035325,"ENSG00000093072"
"ENSG00000172020",-2.49862260010182,-0.438490579583656,-11.9185598433544,3.52529926800891e-11,2.88701272995412e-09,15.7356297554303,"ENSG00000172020"
"ENSG00000135709",-1.60364819612927,1.37838471537012,-11.8970802185688,3.65143146975345e-11,2.97282040478992e-09,15.7004903256637,"ENSG00000135709"
"ENSG00000179314",-3.08426201731895,0.532011239262971,-11.8840749568544,3.73006898484588e-11,3.01918723296653e-09,15.6791900905238,"ENSG00000179314"
"ENSG00000136982",2.16413731784151,1.097628445322,11.8591389255938,3.88580209473633e-11,3.12080251833997e-09,15.6382979310433,"ENSG00000136982"
"ENSG00000077152",1.90838045376191,3.51986111905791,11.8532615551878,3.92348127941637e-11,3.12080251833997e-09,15.6286498620215,"ENSG00000077152"
"ENSG00000100628",-2.2012349461222,0.196284701507922,-11.8525530253053,3.92804913139419e-11,3.12080251833997e-09,15.6274865115462,"ENSG00000100628"
"ENSG00000044012",-6.90901601249162,4.37366749862487,-11.8498886894129,3.94527541465188e-11,3.12080251833997e-09,15.6231113905913,"ENSG00000044012"
"ENSG00000109906",-2.86727713569919,-0.526231963511496,-11.8411597789207,4.00226353726275e-11,3.12924676526986e-09,15.6087721678187,"ENSG00000109906"
"ENSG00000184544",-3.46082009762499,-1.39647452909221,-11.8389200586097,4.01702319694381e-11,3.12924676526986e-09,15.6050915754885,"ENSG00000184544"
"ENSG00000165072",-3.44622683855011,-0.555135785385258,-11.8379578436173,4.02338148960857e-11,3.12924676526986e-09,15.6035101735024,"ENSG00000165072"
"ENSG00000179163",-1.66877700640979,5.4378174233478,-11.8200440003846,4.14368244542166e-11,3.20490816695336e-09,15.5740502547977,"ENSG00000179163"
"ENSG00000110104",1.81573535701242,2.6247485524395,11.793590805968,4.32819891943556e-11,3.32912626278353e-09,15.5304828362623,"ENSG00000110104"
"ENSG00000154330",-2.88765353091298,0.790496311176241,-11.7772439760467,4.44646571267003e-11,3.39274865002617e-09,15.5035218529318,"ENSG00000154330"
