Rank	Score	Type	ID	Name	Description
2276	0.07	cp	BRD-A55416093	colforsin	Adenylyl cyclase activator
2277	0.07	cp	BRD-K92723993	imatinib	BCR-ABL kinase inhibitor
2278	0.07	cp	BRD-K38436528	imipramine	Norepinephrine reuptake inhibitor
2279	0.06	cc		Purinergic receptors P2Y GOF	-
2280	0.06	cc		Thymidylate synthase inhibitor	-
2281	0.05	cc		Vitamin D receptor agonist	-
2282	0.05	cc		Norepinephrine reuptake inhibitor	-
2283	0.05	cc		MDM inhibitor	-
2284	0.05	cc		ATPase inhibitor	-
2285	0.05	cp	BRD-A92630576	trimebutine	Opioid receptor agonist
2286	0.04	cp	BRD-K49404994	levetiracetam	Calcium channel blocker
2287	0.04	cp	BRD-K10705233	GW-405833	Cannabinoid receptor agonist
2288	0.04	cp	BRD-K75089421	procainamide	Sodium channel blocker
2289	0.04	cp	BRD-K89732114	trifluoperazine	Dopamine receptor antagonist
2290	0.03	cc		G2 M Checkpoint LOF	-
2291	0.03	cp	BRD-K18779551	bifemelane	Acetylcholine release stimulant
2292	0.03	cp	BRD-A77291778	cyclopentolate	Acetylcholine receptor antagonist
2293	0.03	cp	BRD-K80738081	resveratrol	Cytochrome P450 inhibitor
2294	0.03	cp	BRD-A35588707	teniposide	Topoisomerase inhibitor
2295	0.02	cp	BRD-A79981887	midodrine	Adrenergic receptor agonist
2296	0.02	cp	BRD-K17561142	amiodarone	Potassium channel blocker
2297	0.01	cc		V type ATPases LOF	-
2298	0.01	cc		Non Homologous End Joining LOF	-
2299	0.01	cc		Heat shock 70kDa proteins LOF	-
2300	0.01	cc		EMSY complex LOF	-
2301	0.01	cc		T-type calcium channel blocker	-
2302	0.01	cc		Sodium channel blocker	-
2303	0.01	cc		Serotonin receptor antagonist	-
2304	0.01	cp	BRD-K15916496	clotrimazole	Cytochrome P450 inhibitor
2305	0.01	cp	BRD-K32501161	vanoxerine	Dopamine uptake inhibitor
2306	0.01	cp	BRD-K75958195	pizotifen	Serotonin receptor antagonist
2307	0.01	cp	BRD-A49160188	donepezil	Acetylcholinesterase inhibitor
2308	0	cc		Zinc fingers RanBP2 type LOF	-
2309	0	cc		X linked mental retardation group 2 LOF	-
2310	0	cc		Ubiquitin-specific peptidases LOF	-
2311	0	cc		PRD class homeoboxes and psudogenes LOF	-
2312	0	cc		IL4 Pathway LOF	-
2313	0	cc		Histone deacetylases LOF	-
2314	0	cc		General transcription factors group 2 LOF	-
2315	0	cc		Baculoviral IAP repeat domain containing LOF	-
2316	0	cc		ATP synthase inhibitor	-
2317	0	oe	ccsbBroad304_07211	ZRSR2	RNA binding motif (RRM) containing
2318	0	oe	ccsbBroad304_05394	ZNF621	Zinc fingers, C2H2-type
2319	0	oe	ccsbBroad304_01777	WNT1	Endogenous ligands
2320	0	oe	ccsbBroad304_11796	ULK3	Unc-51-like kinase (ULK) family
2321	0	oe	ccsbBroad304_04086	TCTN1	Tectonic proteins
2322	0	oe	ccsbBroad304_07204	TAF15	RNA binding motif (RRM) containing
2323	0	oe	ccsbBroad304_10230	STK19	G11 family
2324	0	oe	ccsbBroad304_04257	SPRY4	-
2325	0	oe	ccsbBroad304_06934	SFPQ	RNA binding motif (RRM) containing
2326	0	oe	ccsbBroad304_07976	RNF167	RING-type (C3HC4) zinc fingers
2327	0	oe	ccsbBroad304_08585	RIOK2	RIO2 subfamily
2328	0	oe	ccsbBroad304_01312	PSMB8	Proteasome (prosome, macropain) subunits
2329	0	oe	ccsbBroad304_01281	PRKCA	Delta subfamily
2330	0	oe	ccsbBroad304_06773	PRKAR2B	Protein kinase A
2331	0	oe	ccsbBroad304_01276	PRKAB1	AMPK subfamily
2332	0	oe	ccsbBroad304_06711	PFAS	-
2333	0	oe	ccsbBroad304_02741	PDS5A	-
2334	0	oe	ccsbBroad304_03707	PCDHA10	Cadherins / Protocadherins : Clustered
2335	0	oe	ccsbBroad304_05135	PARP15	-
2336	0	oe	ccsbBroad304_08873	P2RY12	GPCR / Class A : Purinergic receptors, P2Y
2337	0	oe	ccsbBroad304_06173	NR2F6	COUP-TF-like receptors
2338	0	oe	ccsbBroad304_03112	NENF	-
2339	0	oe	ccsbBroad304_01066	NDUFA4	-
2340	0	oe	ccsbBroad304_03175	MRPS16	Mitochondrial ribosomal proteins / small subunits
2341	0	oe	ccsbBroad304_09445	MRGPRX3	GPCR / Class A : Orphans
2342	0	oe	ccsbBroad304_03323	LARS	Aminoacyl tRNA synthetases / Class I
2343	0	oe	ccsbBroad304_04613	HSPB9	Heat shock proteins / HSPB
2344	0	oe	ccsbBroad304_00781	HPD	Oxidoreductases
2345	0	oe	ccsbBroad304_00756	HMGCS2	Lanosterol biosynthesis pathway
2346	0	oe	ccsbBroad304_01894	HIST1H2AC	Histones / Replication-dependent
2347	0	oe	ccsbBroad304_00738	HINT1	-
2348	0	oe	ccsbBroad304_04619	GNG8	-
2349	0	oe	ccsbBroad304_06237	GAA	Glycosidases
2350	0	oe	ccsbBroad304_03378	ERAP1	Aminopeptidase N
2351	0	oe	ccsbBroad304_00486	EFNB2	Ephrins
2352	0	oe	ccsbBroad304_07252	DGKZ	-
2353	0	oe	ccsbBroad304_00356	CPD	Carboxypeptidase A
2354	0	oe	ccsbBroad304_07861	COBL	-
2355	0	oe	ccsbBroad304_03372	CAB39	-
2356	0	oe	ccsbBroad304_11738	BRD4	Bromodomain kinase (BRDK) family
2357	0	oe	ccsbBroad304_03512	ATG16L1	WD repeat domain containing
2358	0	oe	ccsbBroad304_07709	AFG3L2	ATPases / AAA-type
2359	0	oe	ccsbBroad304_01371	RALA	-
2360	0	oe	ccsbBroad304_00763	HNF4A	Hepatocyte nuclear factor-4 receptors
2361	0	oe	ccsbBroad304_00520	ETV1	ETS Transcription Factors
2362	0	oe	ccsbBroad304_03910	CCDC90A	-
2363	0	oe	ccsbBroad304_02875	BRP44	-
2364	0	oe	ccsbBroad304_02108	AURKB	Aurora kinase
2365	0	oe	ccsbBroad304_10094	ZNF790	Zinc fingers, C2H2-type
2366	0	oe	ccsbBroad304_03861	ZNF77	Zinc fingers, C2H2-type
2367	0	oe	ccsbBroad304_07158	ZNF74	Zinc fingers, C2H2-type
2368	0	oe	ccsbBroad304_10484	ZNF707	Zinc fingers, C2H2-type
2369	0	oe	ccsbBroad304_03615	ZNF673	-
2370	0	oe	ccsbBroad304_04690	ZNF653	Zinc fingers, C2H2-type
2371	0	oe	ccsbBroad304_03461	ZNF562	Zinc fingers, C2H2-type
2372	0	oe	ccsbBroad304_05008	ZNF558	Zinc fingers, C2H2-type
2373	0	oe	ccsbBroad304_09648	ZNF548	Zinc fingers, C2H2-type
2374	0	oe	ccsbBroad304_08734	ZNF490	Zinc fingers, C2H2-type
2375	0	oe	ccsbBroad304_04732	ZNF488	Zinc fingers, C2H2-type
2376	0	oe	ccsbBroad304_09050	ZNF436	Zinc fingers, C2H2-type
2377	0	oe	ccsbBroad304_07153	ZNF24	Zinc fingers, C2H2-type
2378	0	oe	ccsbBroad304_08255	ZNF219	Zinc fingers, C2H2-type
2379	0	oe	ccsbBroad304_07169	ZNF174	Zinc fingers, C2H2-type
2380	0	oe	ccsbBroad304_01808	ZNF134	Zinc fingers, C2H2-type
2381	0	oe	ccsbBroad304_10035	ZKSCAN2	Zinc fingers, C2H2-type
2382	0	oe	ccsbBroad304_03839	ZBTB26	BTB/POZ domain containing
2383	0	oe	ccsbBroad304_02257	ZBTB24	BTB/POZ domain containing
2384	0	oe	ccsbBroad304_03382	ZAK	MLK subfamily
2385	0	oe	ccsbBroad304_01787	YES1	Src family
2386	0	oe	ccsbBroad304_01862	YEATS4	-
2387	0	oe	ccsbBroad304_06236	XRCC6	XRCC DNA Repair
2388	0	oe	ccsbBroad304_01786	XRCC4	XRCC DNA Repair
2389	0	oe	ccsbBroad304_07128	VHL	-
2390	0	oe	ccsbBroad304_01769	VEGFB	-
2391	0	oe	ccsbBroad304_02145	VAMP3	Vesicle-associated membrane proteins
2392	0	oe	ccsbBroad304_02231	USP6NL	-
2393	0	oe	ccsbBroad304_07520	USP15	Ubiquitin-specific peptidases
2394	0	oe	ccsbBroad304_01760	USP1	Ubiquitin-specific peptidases
2395	0	oe	ccsbBroad304_00737	UBE2K	Ubiquitin-conjugating enzymes E2
2396	0	oe	ccsbBroad304_07506	UBAP2L	-
2397	0	oe	ccsbBroad304_07401	TXNL1	-
2398	0	oe	ccsbBroad304_07109	TUBB2A	Tubulins
2399	0	oe	ccsbBroad304_01831	TUBA1A	Tubulins
2400	0	oe	ccsbBroad304_07077	TSPAN8	Tetraspanins
2401	0	oe	ccsbBroad304_02032	TSC22D1	-
2402	0	oe	ccsbBroad304_07922	TRIM29	-
2403	0	oe	ccsbBroad304_07656	TRIM16	Tripartite motif containing
2404	0	oe	ccsbBroad304_02354	TRIM13	RING-type (C3HC4) zinc fingers
2405	0	oe	ccsbBroad304_03850	TRIB3	Trbl family
2406	0	oe	ccsbBroad304_04633	TP53RK	Bud32 family
2407	0	oe	ccsbBroad304_04457	TOX2	-
2408	0	oe	ccsbBroad304_02503	TNFSF13B	CD molecules
2409	0	oe	ccsbBroad304_02011	TNFRSF6B	Tumour necrosis factor (TNF) receptor family
2410	0	oe	ccsbBroad304_07304	TNFRSF10B	Tumour necrosis factor (TNF) receptor family
2411	0	oe	ccsbBroad304_09821	TMEM154	-
2412	0	oe	ccsbBroad304_03450	TMED9	-
2413	0	oe	ccsbBroad304_02580	TMED10	-
2414	0	oe	ccsbBroad304_11580	TLK2	Tousled-like kinase (TLK) family
2415	0	oe	ccsbBroad304_01674	TIMP4	-
2416	0	oe	ccsbBroad304_02964	TIMM9	-
2417	0	oe	ccsbBroad304_09345	TIMM50	Serine/threonine phosphatases / CTD aspartate-based phosphatases
2418	0	oe	ccsbBroad304_01664	TGFA	-
2419	0	oe	ccsbBroad304_01662	TFDP2	-
2420	0	oe	ccsbBroad304_07037	TCF12	Basic helix-loop-helix proteins
2421	0	oe	ccsbBroad304_08116	TBK1	IKK family
2422	0	oe	ccsbBroad304_11668	TBC1D9B	EF-hand domain containing
2423	0	oe	ccsbBroad304_01644	TAP1	ATP binding cassette transporters / subfamily B
2424	0	oe	ccsbBroad304_02446	TADA3	-
2425	0	oe	ccsbBroad304_07029	TADA2A	-
2426	0	oe	ccsbBroad304_02092	SYNGR3	-
2427	0	oe	ccsbBroad304_02890	SYF2	-
2428	0	oe	ccsbBroad304_01624	SUPV3L1	-
2429	0	oe	ccsbBroad304_03736	SUCNR1	GPCR / Class A : Orphans
2430	0	oe	ccsbBroad304_08534	STRADB	STLK subfamily
2431	0	oe	ccsbBroad304_12518	STK33	CAMK-unique family
2432	0	oe	ccsbBroad304_01610	STAT4	SH2 domain containing
2433	0	oe	ccsbBroad304_01607	STAT1	SH2 domain containing
2434	0	oe	ccsbBroad304_07006	ST14	Serine peptidases / Transmembrane
2435	0	oe	ccsbBroad304_02815	SSBP2	-
2436	0	oe	ccsbBroad304_06995	SREBF1	Basic helix-loop-helix proteins
2437	0	oe	ccsbBroad304_06993	SRD5A1	-
2438	0	oe	ccsbBroad304_04754	SPIC	ETS Transcription Factors
2439	0	oe	ccsbBroad304_02340	SORBS3	-
2440	0	oe	ccsbBroad304_02028	SOCS2	SH2 domain containing
2441	0	oe	ccsbBroad304_01576	SOAT1	-
2442	0	oe	ccsbBroad304_02242	SNX17	Sorting nexins
2443	0	oe	ccsbBroad304_01566	SNRPA	RNA binding motif (RRM) containing
2444	0	oe	ccsbBroad304_01555	SNAI2	Snail homologs
2445	0	oe	ccsbBroad304_03556	SMU1	WD repeat domain containing
2446	0	oe	ccsbBroad304_01545	SLC3A2	SLC3 family
2447	0	oe	ccsbBroad304_01187	SLC25A3	Mitochondrial phosphate transporters
2448	0	oe	ccsbBroad304_06952	SKP1	-
2449	0	oe	ccsbBroad304_02705	SIRT2	Histone deacetylases
2450	0	oe	ccsbBroad304_01532	SIAH1	-
2451	0	oe	ccsbBroad304_06354	SERPIND1	Serine (or cysteine) peptidase inhibitors
2452	0	oe	ccsbBroad304_06687	SERPINB2	Serine (or cysteine) peptidase inhibitors
2453	0	oe	ccsbBroad304_00232	SERPINA6	Serine (or cysteine) peptidase inhibitors
2454	0	oe	ccsbBroad304_04976	SERPINA12	Serine (or cysteine) peptidase inhibitors
2455	0	oe	ccsbBroad304_06926	SDHA	Mitochondrial respiratory chain complex
2456	0	oe	ccsbBroad304_07490	SCRN1	-
2457	0	oe	ccsbBroad304_01484	SATB1	Homeoboxes / CUT class
2458	0	oe	ccsbBroad304_06907	S100A13	S100 calcium binding proteins
2459	0	oe	ccsbBroad304_01478	S100A11	EF-hand domain containing
2460	0	oe	ccsbBroad304_02538	RUVBL2	ATPases / AAA-type
2461	0	oe	ccsbBroad304_11109	RPS6KB1	p70 subfamily
2462	0	oe	ccsbBroad304_02123	RPS6KA5	MSK subfamily
2463	0	oe	ccsbBroad304_01454	RPS15A	S ribosomal proteins
2464	0	oe	ccsbBroad304_01453	RPS14	S ribosomal proteins
2465	0	oe	ccsbBroad304_06889	RPN2	-
2466	0	oe	ccsbBroad304_09006	RPF1	-
2467	0	oe	ccsbBroad304_06870	RNH1	-
2468	0	oe	ccsbBroad304_01398	RHEB	-
2469	0	oe	ccsbBroad304_01396	RGS4	Regulators of G-protein signaling
2470	0	oe	ccsbBroad304_08221	RDH11	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 2
2471	0	oe	ccsbBroad304_01379	RBBP6	-
2472	0	oe	ccsbBroad304_06847	RBBP4	WD repeat domain containing
2473	0	oe	ccsbBroad304_03357	RASD1	-
2474	0	oe	ccsbBroad304_01373	RAN	-
2475	0	oe	ccsbBroad304_02376	RAMP1	Receptor (G protein-coupled) activity modifying proteins
2476	0	oe	ccsbBroad304_01347	RAD1	-
2477	0	oe	ccsbBroad304_06831	RAC1	Endogenous ligands
2478	0	oe	ccsbBroad304_03570	QRSL1	-
2479	0	oe	ccsbBroad304_07889	QPRT	-
2480	0	oe	ccsbBroad304_01355	PYGL	Glycogen phosphorylases
2481	0	oe	ccsbBroad304_01350	PVRL2	Immunoglobulin superfamily / C2-set domain containing
2482	0	oe	ccsbBroad304_06824	PVR	Immunoglobulin superfamily / C2-set domain containing
2483	0	oe	ccsbBroad304_02691	PUF60	RNA binding motif (RRM) containing
2484	0	oe	ccsbBroad304_13936	PTPRF	Receptor tyrosine phosphatases (RTP)
2485	0	oe	ccsbBroad304_07374	PTPLA	-
2486	0	oe	ccsbBroad304_01336	PTGS2	Cyclooxygenase
2487	0	oe	ccsbBroad304_06806	PSMD3	Proteasome (prosome, macropain) subunits
2488	0	oe	ccsbBroad304_01310	PSMB2	Proteasome subunits
2489	0	oe	ccsbBroad304_02619	PRSS23	Serine peptidases / Serine peptidases
2490	0	oe	ccsbBroad304_06777	PRNP	CD molecules
2491	0	oe	ccsbBroad304_01283	PRKCE	Eta subfamily
2492	0	oe	ccsbBroad304_11054	PRKAR2A	Protein kinase A
2493	0	oe	ccsbBroad304_01279	PRKAG1	AMPK subfamily
2494	0	oe	ccsbBroad304_02788	PRAME	-
2495	0	oe	ccsbBroad304_01267	PPP4C	Serine/threonine phosphatases / Protein phosphatase, catalytic subunits
2496	0	oe	ccsbBroad304_06761	PPP3CC	Serine/threonine phosphatases / Protein phosphatase, catalytic subunits
2497	0	oe	ccsbBroad304_01252	PPIA	Cis-trans-isomerases
2498	0	oe	ccsbBroad304_02526	POP4	-
2499	0	oe	ccsbBroad304_05901	POLR3D	RNA polymerase subunits
2500	0	oe	ccsbBroad304_07655	POLR3C	RNA polymerase subunits
2501	0	oe	ccsbBroad304_02187	POLR1C	RNA polymerase subunits
2502	0	oe	ccsbBroad304_01105	PNP	-
2503	0	oe	ccsbBroad304_02668	PNKP	-
2504	0	oe	ccsbBroad304_06742	PML	RING-type (C3HC4) zinc fingers
2505	0	oe	ccsbBroad304_07783	PMF1-BGLAP	-
2506	0	oe	ccsbBroad304_07676	PLK2	Polo-like kinase (PLK) family
2507	0	oe	ccsbBroad304_06736	PLCG2	Phosphoinositide-specific phospholipase C
2508	0	oe	ccsbBroad304_01215	PLAUR	CD molecules
2509	0	oe	ccsbBroad304_02626	PKIG	-
2510	0	oe	ccsbBroad304_07500	PJA2	RING-type (C3HC4) zinc fingers
2511	0	oe	ccsbBroad304_03936	PJA1	RING-type (C3HC4) zinc fingers
2512	0	oe	ccsbBroad304_01208	PITPNA	-
2513	0	oe	ccsbBroad304_02840	PISD	Decarboxylases
2514	0	oe	ccsbBroad304_08266	PIPOX	-
2515	0	oe	ccsbBroad304_01205	PIN1	-
2516	0	oe	ccsbBroad304_01202	PIK3CB	Phosphatidylinositol kinases
2517	0	oe	ccsbBroad304_08452	PIH1D1	-
2518	0	oe	ccsbBroad304_13633	PI4KAP2	-
2519	0	oe	ccsbBroad304_03798	PHTF2	-
2520	0	oe	ccsbBroad304_01190	PHKG2	Phosphorylase kinase (PHK) family
2521	0	oe	ccsbBroad304_04431	PHF5A	Zinc fingers, PHD-type
2522	0	oe	ccsbBroad304_04054	PHF23	Zinc fingers, PHD-type
2523	0	oe	ccsbBroad304_04153	PHF17	-
2524	0	oe	ccsbBroad304_08228	PHF11	Zinc fingers, PHD-type
2525	0	oe	ccsbBroad304_02676	PHB2	-
2526	0	oe	ccsbBroad304_01186	PHB	-
2527	0	oe	ccsbBroad304_06718	PFN2	-
2528	0	oe	ccsbBroad304_01180	PFKFB3	-
2529	0	oe	ccsbBroad304_13998	PDXK	-
2530	0	oe	ccsbBroad304_01166	PDK2	PDHK family
2531	0	oe	ccsbBroad304_01164	PDHB	-
2532	0	oe	ccsbBroad304_02677	PDAP1	-
2533	0	oe	ccsbBroad304_01148	PCBD1	-
2534	0	oe	ccsbBroad304_01147	PC	Carboxylases
2535	0	oe	ccsbBroad304_04170	PANK2	-
2536	0	oe	ccsbBroad304_01139	PA2G4	-
2537	0	oe	ccsbBroad304_01131	OXCT1	-
2538	0	oe	ccsbBroad304_03864	OVOL2	Zinc fingers, C2H2-type
2539	0	oe	ccsbBroad304_04691	OSR2	Zinc fingers, C2H2-type
2540	0	oe	ccsbBroad304_02806	OPN3	GPCR / Class A : Opsin receptors
2541	0	oe	ccsbBroad304_06670	OGG1	-
2542	0	oe	ccsbBroad304_03387	NUDT9	Nudix motif containing
2543	0	oe	ccsbBroad304_03687	NSFL1C	UBX domain containing
2544	0	oe	ccsbBroad304_03121	NRBF2	-
2545	0	oe	ccsbBroad304_01709	NR2C1	Testicular receptors
2546	0	oe	ccsbBroad304_00041	NR0B1	DAX-like receptors
2547	0	oe	ccsbBroad304_06645	NQO2	-
2548	0	oe	ccsbBroad304_02533	NOXA1	-
2549	0	oe	ccsbBroad304_03191	NOSIP	-
2550	0	oe	ccsbBroad304_01094	NFKBIB	Ankyrin repeat domain containing
2551	0	oe	ccsbBroad304_01088	NFATC3	Nuclear factor of activated T-cells
2552	0	oe	ccsbBroad304_07582	NET1	Rho guanine nucleotide exchange factors
2553	0	oe	ccsbBroad304_06625	NDUFS4	Mitochondrial respiratory chain complex / Complex I
2554	0	oe	ccsbBroad304_06624	NDUFC2	Mitochondrial respiratory chain complex / Complex I
2555	0	oe	ccsbBroad304_01072	NDUFB6	Mitochondrial respiratory chain complex / Complex I
2556	0	oe	ccsbBroad304_01064	NDUFA1	Mitochondrial respiratory chain complex / Complex I
2557	0	oe	ccsbBroad304_06617	NASP	Tetratricopeptide (TTC) repeat domain containing
2558	0	oe	ccsbBroad304_02955	MYCBP	-
2559	0	oe	ccsbBroad304_02688	MTF2	Zinc fingers, PHD-type
2560	0	oe	ccsbBroad304_02702	MSRB2	-
2561	0	oe	ccsbBroad304_14008	MPZL1	Immunoglobulin superfamily / V-set domain containing
2562	0	oe	ccsbBroad304_01026	MNAT1	RING-type (C3HC4) zinc fingers
2563	0	oe	ccsbBroad304_03937	MLST8	WD repeat domain containing
2564	0	oe	ccsbBroad304_02576	MLLT11	-
2565	0	oe	ccsbBroad304_09934	MKX	Homeoboxes / TALE class
2566	0	oe	ccsbBroad304_02681	MGLL	Endocannabinoid turnover
2567	0	oe	ccsbBroad304_03848	METTL14	-
2568	0	oe	ccsbBroad304_11503	MERTK	Type XI RTKs: TAM (TYRO3-, AXL- and MER-TK) receptor family
2569	0	oe	ccsbBroad304_02285	MED6	-
2570	0	oe	ccsbBroad304_08104	MED4	-
2571	0	oe	ccsbBroad304_00991	MDH1	-
2572	0	oe	ccsbBroad304_03806	MCOLN1	Voltage-gated ion channels / Transient receptor potential cation channels
2573	0	oe	ccsbBroad304_09195	MCM8	-
2574	0	oe	ccsbBroad304_00986	MCM2	-
2575	0	oe	ccsbBroad304_00985	MCL1	-
2576	0	oe	ccsbBroad304_06565	MB	-
2577	0	oe	ccsbBroad304_00977	MAX	Basic helix-loop-helix proteins
2578	0	oe	ccsbBroad304_00975	MAT2A	-
2579	0	oe	ccsbBroad304_06562	MAT1A	-
2580	0	oe	ccsbBroad304_06557	MAOA	Catecholamine turnover
2581	0	oe	ccsbBroad304_02175	MAGED1	-
2582	0	oe	ccsbBroad304_02203	MAD2L1BP	-
2583	0	oe	ccsbBroad304_00956	LYZ	-
2584	0	oe	ccsbBroad304_06538	LSP1	-
2585	0	oe	ccsbBroad304_03853	LSM2	-
2586	0	oe	ccsbBroad304_07411	LPXN	-
2587	0	oe	ccsbBroad304_04496	LHX4	Homeoboxes / LIM class
2588	0	oe	ccsbBroad304_06783	LGMN	Legumain
2589	0	oe	ccsbBroad304_00936	LGALS1	Endogenous ligands
2590	0	oe	ccsbBroad304_02398	LANCL1	-
2591	0	oe	ccsbBroad304_02052	KYNU	-
2592	0	oe	ccsbBroad304_13499	KSR2	RAF family
2593	0	oe	ccsbBroad304_09503	KLHDC9	-
2594	0	oe	ccsbBroad304_02804	KLHDC2	-
2595	0	oe	ccsbBroad304_00902	KCNN4	Calcium-activated potassium channels
2596	0	oe	ccsbBroad304_06469	KARS	Aminoacyl tRNA synthetases / Class II
2597	0	oe	ccsbBroad304_00889	JUNB	basic leucine zipper proteins
2598	0	oe	ccsbBroad304_07491	IP6K1	-
2599	0	oe	ccsbBroad304_00874	INS	-
2600	0	oe	ccsbBroad304_00873	INPP1	Inositol polyphosphate phosphatases
2601	0	oe	ccsbBroad304_12059	ING3	Zinc fingers, PHD-type
2602	0	oe	ccsbBroad304_00844	IL1R1	Interleukins and interleukin receptors
2603	0	oe	ccsbBroad304_00862	IL13RA2	IL-2 receptor family
2604	0	oe	ccsbBroad304_01945	IKBKG	Zinc fingers, C2HC-type containing
2605	0	oe	ccsbBroad304_09354	IGSF8	CD molecules
2606	0	oe	ccsbBroad304_07663	IGF2BP3	RNA binding motif (RRM) containing
2607	0	oe	ccsbBroad304_10901	IGF1R	Type II RTKs: Insulin receptor family
2608	0	oe	ccsbBroad304_00832	IFNB1	Interferons
2609	0	oe	ccsbBroad304_07935	IFIT5	Tetratricopeptide (TTC) repeat domain containing
2610	0	oe	ccsbBroad304_00819	IDH3B	-
2611	0	oe	ccsbBroad304_06422	ID3	Basic helix-loop-helix proteins
2612	0	oe	ccsbBroad304_07287	HYAL2	-
2613	0	oe	ccsbBroad304_07633	HTATIP2	Short chain dehydrogenase/reductase superfamily / Atypical members
2614	0	oe	ccsbBroad304_01844	HSD17B8	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 1
2615	0	oe	ccsbBroad304_06398	HPN	Serine peptidases / Transmembrane
2616	0	oe	ccsbBroad304_02451	HOXB13	Homeoboxes / ANTP class : HOXL subclass
2617	0	oe	ccsbBroad304_09198	HOPX	Homeoboxes / PRD class
2618	0	oe	ccsbBroad304_00755	HMGCR	Lanosterol biosynthesis pathway
2619	0	oe	ccsbBroad304_06367	HK1	-
2620	0	oe	ccsbBroad304_01903	HIST2H2BE	Histones / Replication-dependent
2621	0	oe	ccsbBroad304_02230	HERPUD1	-
2622	0	oe	ccsbBroad304_02443	HAX1	-
2623	0	oe	ccsbBroad304_02974	HAVCR1	Immunoglobulin superfamily / V-set domain containing
2624	0	oe	ccsbBroad304_11277	HAT1	Histone acetyltransferases (HATs)
2625	0	oe	ccsbBroad304_00725	HADHA	-
2626	0	oe	ccsbBroad304_00706	GTF2B	General transcription factors
2627	0	oe	ccsbBroad304_00705	GTF2A1	General transcription factors
2628	0	oe	ccsbBroad304_00682	GRK6	GRK1/3 subfamily
2629	0	oe	ccsbBroad304_00688	GRB2	SH2 domain containing
2630	0	oe	ccsbBroad304_06324	GPX7	-
2631	0	oe	ccsbBroad304_03368	GPRC5B	GPCR / Class C : Orphans
2632	0	oe	ccsbBroad304_02128	GPR55	GPCR / Class A : Orphans
2633	0	oe	ccsbBroad304_04678	GPR146	GPCR / Class A : Orphans
2634	0	oe	ccsbBroad304_05253	GPR114	Adhesion Class GPCRs
2635	0	oe	ccsbBroad304_06318	GPER	-
2636	0	oe	ccsbBroad304_00665	GOT1	-
2637	0	oe	ccsbBroad304_02287	GNPDA1	-
2638	0	oe	ccsbBroad304_06294	GNAZ	-
2639	0	oe	ccsbBroad304_06291	GNAI1	-
2640	0	oe	ccsbBroad304_03186	GMNN	-
2641	0	oe	ccsbBroad304_06287	GM2A	-
2642	0	oe	ccsbBroad304_06286	GLUL	-
2643	0	oe	ccsbBroad304_03182	GLOD4	-
2644	0	oe	ccsbBroad304_06278	GK	Glycerol kinases
2645	0	oe	ccsbBroad304_02168	GGPS1	Lanosterol biosynthesis pathway
2646	0	oe	ccsbBroad304_07834	GGA2	-
2647	0	oe	ccsbBroad304_07515	GFPT2	-
2648	0	oe	ccsbBroad304_00644	GCLC	-
2649	0	oe	ccsbBroad304_00620	GCDH	-
2650	0	oe	ccsbBroad304_03822	GATAD2B	GATA zinc finger domain containing
2651	0	oe	ccsbBroad304_06260	GATA3	GATA zinc finger domain containing
2652	0	oe	ccsbBroad304_06257	GATA2	GATA zinc finger domain containing
2653	0	oe	ccsbBroad304_01948	GAS7	-
2654	0	oe	ccsbBroad304_00430	GADD45A	-
2655	0	oe	ccsbBroad304_04817	GABPB2	Ankyrin repeat domain containing
2656	0	oe	ccsbBroad304_02330	G3BP1	RNA binding motif (RRM) containing
2657	0	oe	ccsbBroad304_00125	FXYD2	Ion transport regulator
2658	0	oe	ccsbBroad304_03161	FOXP3	Forkhead boxes
2659	0	oe	ccsbBroad304_00762	FOXA3	Forkhead boxes
2660	0	oe	ccsbBroad304_01858	FOSL1	basic leucine zipper proteins
2661	0	oe	ccsbBroad304_06220	FOS	basic leucine zipper proteins
2662	0	oe	ccsbBroad304_00572	FKBP3	-
2663	0	oe	ccsbBroad304_00570	FIGF	-
2664	0	oe	ccsbBroad304_00568	FHL2	-
2665	0	oe	ccsbBroad304_00563	FGG	Endogenous ligands
2666	0	oe	ccsbBroad304_03396	FGFRL1	Immunoglobulin superfamily / I-set domain containing
2667	0	oe	ccsbBroad304_00552	FEN1	-
2668	0	oe	ccsbBroad304_06204	FDFT1	Lanosterol biosynthesis pathway
2669	0	oe	ccsbBroad304_06198	FCGR2A	CD molecules
2670	0	oe	ccsbBroad304_03574	FBXW7	F-boxes / WD-40 domains
2671	0	oe	ccsbBroad304_08418	FBXL12	F-boxes / Leucine-rich repeats
2672	0	oe	ccsbBroad304_02270	FAM20B	-
2673	0	oe	ccsbBroad304_06528	FADS3	Fatty acid desaturases
2674	0	oe	ccsbBroad304_00534	FABP1	Fatty acid-binding proteins
2675	0	oe	ccsbBroad304_00527	F2RL1	GPCR / Class A : Protease activated receptors
2676	0	oe	ccsbBroad304_06186	F2R	Protease activated receptors
2677	0	oe	ccsbBroad304_00532	F11	Chymotrypsin
2678	0	oe	ccsbBroad304_06188	F10	Chymotrypsin
